user_id,city,segment,avg_order_value,order_frequency,preferred_cuisine,veg_preference_ratio,price_sensitivity_score,recency_score,lifetime_orders,user_frequency_bucket
5331,Mumbai,mid,379.38,2.1,Fast Food,0.486,0.695,0.496,63,3
5332,Delhi,mid,405.45,0.1,Other,0.492,0.656,0.099,1,0
5333,Delhi,budget,248.26,5.3,Fast Food,0.321,0.977,0.473,159,3
5334,Bengaluru,budget,187.9,6.433,South Indian,0.308,0.741,0.576,193,3
5335,Bengaluru,budget,229.68,0.1,Fast Food,0.112,0.896,0.223,1,0
5336,Delhi,mid,268.14,1.233,North Indian,0.338,0.414,0.358,37,2
5337,Pune,mid,189.91,1.133,South Indian,0.44,0.593,0.787,34,2
5338,Bengaluru,mid,348.56,2.067,Chinese,0.501,0.416,0.474,62,3
5339,Delhi,premium,871.61,3.633,North Indian,0.275,0.131,0.659,109,3
5340,Bengaluru,budget,185.06,4.233,South Indian,0.319,0.601,0.743,127,3
5341,Chennai,budget,210.57,4.7,South Indian,0.304,0.945,0.754,141,3
5342,Pune,budget,80.0,4.8,North Indian,0.129,0.701,0.465,144,3
5343,Bengaluru,premium,950.6,0.1,North Indian,0.208,0.009,0.092,1,0
5344,Hyderabad,mid,383.55,0.1,North Indian,0.48,0.514,0.159,3,0
5345,Delhi,budget,80.0,6.333,North Indian,0.182,0.867,0.904,190,3
5346,Chennai,budget,186.18,1.033,South Indian,0.207,0.696,0.222,31,2
5347,Chennai,mid,366.95,3.467,Chinese,0.114,0.376,0.447,104,3
5348,Delhi,mid,388.12,2.0,North Indian,0.247,0.447,0.195,60,3
5349,Hyderabad,mid,449.91,4.9,Chinese,0.636,0.35,0.408,147,3
5350,Pune,budget,171.51,0.1,North Indian,0.701,0.865,0.187,1,0
5351,Delhi,premium,405.43,0.8,South Indian,0.191,0.059,0.386,24,2
5352,Bengaluru,mid,335.7,2.233,Fast Food,0.178,0.324,0.697,67,3
5353,Chennai,mid,188.24,0.8,South Indian,0.183,0.637,0.367,24,2
5354,Mumbai,mid,414.91,1.267,Chinese,0.462,0.406,0.581,38,2
5355,Hyderabad,premium,979.59,3.233,Biryani,0.192,0.182,0.514,97,3
5356,Hyderabad,premium,451.71,6.467,Biryani,0.21,0.253,0.735,194,3
5357,Hyderabad,mid,282.85,1.467,South Indian,0.324,0.325,0.439,44,2
5358,Delhi,budget,105.88,5.333,Fast Food,0.364,0.943,0.858,160,3
5359,Chennai,budget,127.3,3.533,North Indian,0.161,0.933,0.486,106,3
5360,Delhi,premium,782.48,6.533,North Indian,0.485,0.323,0.293,196,3
5361,Hyderabad,mid,305.69,3.533,North Indian,0.198,0.623,0.618,106,3
5362,Delhi,budget,182.63,0.833,North Indian,0.103,0.799,0.394,25,2
5363,Pune,budget,203.27,2.833,North Indian,0.31,0.891,0.495,85,3
5364,Bengaluru,premium,920.35,0.633,South Indian,0.689,0.362,0.29,19,2
5365,Bengaluru,premium,476.36,1.6,North Indian,0.424,0.153,0.445,48,2
5366,Delhi,premium,977.19,3.633,North Indian,0.36,0.212,0.698,109,3
5367,Hyderabad,budget,223.3,6.0,Biryani,0.547,0.87,0.697,180,3
5368,Chennai,mid,505.27,4.133,South Indian,0.118,0.433,0.717,124,3
5369,Hyderabad,premium,668.44,0.1,Fast Food,0.266,0.313,0.031,2,0
5370,Delhi,budget,112.41,4.267,Fast Food,0.084,0.692,0.682,128,3
5371,Mumbai,budget,100.79,1.733,Other,0.624,0.608,0.584,52,3
5372,Mumbai,premium,479.64,0.767,North Indian,0.185,0.229,0.523,23,2
5373,Pune,budget,150.58,4.933,Biryani,0.321,0.791,0.317,148,3
5374,Mumbai,mid,434.79,0.1,North Indian,0.431,0.507,0.171,2,0
5375,Delhi,mid,480.66,4.133,North Indian,0.475,0.504,0.266,124,3
5376,Bengaluru,mid,301.44,3.333,South Indian,0.443,0.65,0.607,100,3
5377,Delhi,budget,148.07,0.1,Chinese,0.451,0.954,0.133,2,0
5378,Mumbai,mid,339.58,2.533,North Indian,0.48,0.408,0.442,76,3
5379,Delhi,budget,118.24,6.467,Biryani,0.692,0.791,0.752,194,3
5380,Mumbai,premium,847.15,3.433,Biryani,0.24,0.23,0.646,103,3
5381,Hyderabad,budget,168.14,5.833,Biryani,0.103,0.606,0.531,175,3
5382,Delhi,mid,364.18,0.4,Biryani,0.192,0.615,0.803,12,1
5383,Delhi,mid,385.83,2.433,North Indian,0.645,0.336,0.345,73,3
5384,Pune,budget,180.77,1.533,North Indian,0.354,0.69,0.747,46,2
5385,Pune,budget,180.27,0.9,North Indian,0.312,0.887,0.789,27,2
5386,Mumbai,mid,266.15,6.633,North Indian,0.366,0.378,0.983,199,3
5387,Pune,budget,194.82,0.1,North Indian,0.189,0.728,0.073,1,0
5388,Mumbai,budget,162.77,3.733,North Indian,0.205,0.976,0.891,112,3
5389,Hyderabad,mid,306.54,1.567,Biryani,0.244,0.537,0.764,47,2
5390,Hyderabad,premium,746.85,0.667,Fast Food,0.336,0.172,0.357,20,2
5391,Hyderabad,mid,384.45,0.1,Fast Food,0.315,0.683,0.261,1,0
5392,Bengaluru,budget,204.09,2.067,Other,0.216,0.93,0.585,62,3
5393,Chennai,premium,490.77,2.433,South Indian,0.134,0.364,0.186,73,3
5394,Mumbai,mid,482.5,1.367,North Indian,0.119,0.678,0.854,41,2
5395,Bengaluru,budget,151.16,4.6,Chinese,0.239,0.862,0.843,138,3
5396,Pune,budget,124.69,6.167,Chinese,0.144,0.61,0.72,185,3
5397,Hyderabad,budget,123.16,2.367,Biryani,0.379,0.782,0.962,71,3
5398,Chennai,budget,99.93,5.4,Chinese,0.5,0.914,0.686,162,3
5399,Mumbai,mid,175.91,2.8,Other,0.26,0.456,0.925,84,3
5400,Bengaluru,budget,183.87,3.7,North Indian,0.448,0.963,0.528,111,3
5401,Mumbai,mid,548.09,5.367,Other,0.399,0.368,0.489,161,3
5402,Hyderabad,budget,80.0,6.333,Biryani,0.339,0.817,0.434,190,3
5403,Bengaluru,budget,102.48,4.1,North Indian,0.543,0.741,0.538,123,3
5404,Chennai,budget,187.58,2.567,South Indian,0.333,0.665,0.902,77,3
5405,Chennai,mid,345.44,0.1,Biryani,0.106,0.424,0.085,1,0
5406,Mumbai,mid,433.44,5.767,North Indian,0.464,0.376,0.819,173,3
5407,Bengaluru,budget,144.91,2.433,Chinese,0.606,0.702,0.735,73,3
5408,Pune,budget,120.97,3.2,North Indian,0.119,0.784,0.412,96,3
5409,Mumbai,budget,138.71,0.1,Chinese,0.268,0.799,0.02,2,0
5410,Mumbai,premium,223.58,5.667,South Indian,0.299,0.399,0.655,170,3
5411,Pune,budget,92.83,3.067,Fast Food,0.223,0.641,0.809,92,3
5412,Bengaluru,mid,444.83,6.0,Chinese,0.46,0.328,0.796,180,3
5413,Hyderabad,budget,209.59,5.767,Desserts,0.371,0.656,0.585,173,3
5414,Delhi,budget,220.31,3.167,South Indian,0.62,0.793,0.64,95,3
5415,Bengaluru,mid,394.09,1.967,Other,0.604,0.49,0.527,59,3
5416,Hyderabad,mid,124.39,1.3,Biryani,0.725,0.399,0.587,39,2
5417,Delhi,budget,118.25,0.933,Chinese,0.297,0.998,0.75,28,2
5418,Pune,premium,964.93,1.4,South Indian,0.304,0.265,0.729,42,2
5419,Pune,budget,231.15,0.1,Desserts,0.327,0.901,0.119,3,0
5420,Hyderabad,budget,218.13,2.033,Biryani,0.496,0.981,0.982,61,3
5421,Delhi,budget,138.19,0.1,Other,0.567,0.764,0.23,3,0
5422,Delhi,mid,219.34,1.6,Chinese,0.415,0.403,0.51,48,2
5423,Mumbai,mid,345.94,2.667,Biryani,0.28,0.331,0.495,80,3
5424,Chennai,budget,150.74,2.667,Biryani,0.106,0.935,0.626,80,3
5425,Pune,premium,1013.11,3.533,Fast Food,0.248,0.342,0.785,106,3
5426,Pune,mid,372.78,3.433,North Indian,0.295,0.308,0.352,103,3
5427,Pune,premium,703.34,3.933,North Indian,0.426,0.271,0.532,118,3
5428,Mumbai,premium,714.7,0.7,Fast Food,0.401,0.271,0.309,21,2
5429,Chennai,premium,779.97,2.233,Biryani,0.505,0.098,0.703,67,3
5430,Delhi,mid,412.64,0.1,Chinese,0.36,0.523,0.26,2,0
5431,Delhi,budget,113.77,6.5,Fast Food,0.428,0.968,0.826,195,3
5432,Hyderabad,budget,97.12,0.167,South Indian,0.655,0.737,0.449,5,1
5433,Chennai,mid,487.06,4.233,South Indian,0.654,0.577,0.551,127,3
5434,Chennai,budget,80.0,1.033,South Indian,0.636,0.971,0.931,31,2
5435,Bengaluru,mid,513.77,3.633,North Indian,0.396,0.32,0.465,109,3
5436,Mumbai,budget,80.0,0.2,Chinese,0.572,0.964,0.641,6,1
5437,Mumbai,premium,583.09,5.067,Desserts,0.249,0.132,0.314,152,3
5438,Mumbai,budget,198.59,6.567,Other,0.64,0.868,0.528,197,3
5439,Chennai,premium,700.07,0.967,Biryani,0.439,0.299,0.43,29,2
5440,Hyderabad,budget,84.18,2.833,Biryani,0.279,0.725,0.646,85,3
5441,Bengaluru,budget,171.32,1.4,Fast Food,0.527,0.646,0.465,42,2
5442,Chennai,premium,713.4,1.433,South Indian,0.671,0.046,0.805,43,2
5443,Bengaluru,premium,656.79,5.3,North Indian,0.46,0.118,0.543,159,3
5444,Delhi,mid,287.61,0.933,Other,0.755,0.333,0.476,28,2
5445,Chennai,premium,693.08,0.967,Fast Food,0.123,0.318,0.776,29,2
5446,Hyderabad,budget,120.9,2.567,Fast Food,0.558,0.69,0.652,77,3
5447,Chennai,premium,1186.91,2.167,South Indian,0.802,0.308,0.587,65,3
5448,Chennai,budget,138.0,6.5,Biryani,0.501,0.647,0.393,195,3
5449,Delhi,mid,312.62,2.7,Biryani,0.096,0.679,0.816,81,3
5450,Mumbai,budget,122.92,0.1,North Indian,0.115,0.666,0.03,3,0
5451,Hyderabad,budget,238.85,0.833,Chinese,0.83,0.699,0.419,25,2
5452,Bengaluru,mid,186.09,2.467,North Indian,0.603,0.518,0.788,74,3
5453,Pune,mid,385.94,0.1,Biryani,0.399,0.342,0.12,1,0
5454,Delhi,budget,138.04,2.533,Chinese,0.58,0.867,0.755,76,3
5455,Chennai,premium,415.32,0.1,South Indian,0.466,0.313,0.202,2,0
5456,Chennai,mid,268.09,0.1,Fast Food,0.388,0.516,0.234,1,0
5457,Chennai,budget,165.85,3.767,North Indian,0.14,0.772,0.47,113,3
5458,Hyderabad,mid,263.56,3.5,South Indian,0.218,0.383,0.666,105,3
5459,Mumbai,budget,162.98,3.533,Other,0.33,0.672,0.333,106,3
5460,Chennai,budget,236.46,0.1,North Indian,0.723,0.799,0.001,1,0
5461,Delhi,mid,367.06,3.567,Fast Food,0.173,0.367,0.556,107,3
5462,Hyderabad,budget,80.0,4.9,South Indian,0.247,0.677,0.937,147,3
5463,Delhi,budget,107.66,1.833,South Indian,0.508,0.617,0.375,55,3
5464,Delhi,mid,321.46,1.4,Fast Food,0.453,0.347,0.834,42,2
5465,Bengaluru,budget,132.39,4.567,Chinese,0.52,0.633,0.836,137,3
5466,Bengaluru,premium,730.4,1.033,Desserts,0.506,0.309,0.829,31,2
5467,Pune,mid,381.24,0.1,North Indian,0.094,0.585,0.131,3,0
5468,Bengaluru,budget,236.53,3.933,Fast Food,0.497,0.71,0.824,118,3
5469,Pune,mid,349.63,3.933,Biryani,0.957,0.466,0.705,118,3
5470,Chennai,budget,92.39,4.967,South Indian,0.128,0.865,0.767,149,3
5471,Hyderabad,mid,465.38,3.2,North Indian,0.275,0.337,0.694,96,3
5472,Pune,budget,213.15,3.4,Biryani,0.616,0.878,0.842,102,3
5473,Pune,premium,746.49,0.433,Chinese,0.439,0.12,0.568,13,1
5474,Bengaluru,budget,137.68,0.1,South Indian,0.625,0.739,0.282,3,0
5475,Bengaluru,mid,412.25,1.7,South Indian,0.13,0.357,0.818,51,3
5476,Hyderabad,budget,139.45,5.633,Biryani,0.718,0.863,0.698,169,3
5477,Delhi,budget,80.0,4.333,Chinese,0.479,0.685,0.665,130,3
5478,Delhi,mid,406.35,6.1,Fast Food,0.525,0.425,0.663,183,3
5479,Delhi,mid,439.23,5.833,Fast Food,0.215,0.405,0.573,175,3
5480,Hyderabad,premium,988.22,2.6,South Indian,0.267,0.276,0.499,78,3
5481,Pune,budget,113.46,2.7,Fast Food,0.479,0.611,0.782,81,3
5482,Chennai,budget,161.31,0.1,North Indian,0.199,0.607,0.017,3,0
5483,Delhi,budget,162.39,5.9,Desserts,0.276,0.657,0.716,177,3
5484,Chennai,budget,154.27,4.767,Chinese,0.247,0.634,0.326,143,3
5485,Hyderabad,premium,722.97,6.167,North Indian,0.186,0.169,0.122,185,3
5486,Pune,premium,707.43,4.2,Fast Food,0.504,0.218,0.625,126,3
5487,Hyderabad,premium,742.35,0.3,Desserts,0.221,0.365,0.854,9,1
5488,Pune,budget,187.03,0.1,Biryani,0.447,0.873,0.213,2,0
5489,Chennai,budget,211.01,0.1,Desserts,0.462,0.81,0.026,1,0
5490,Hyderabad,mid,274.37,0.1,North Indian,0.346,0.553,0.034,2,0
5491,Chennai,budget,141.38,0.1,South Indian,0.007,0.673,0.027,1,0
5492,Pune,mid,307.74,3.8,Fast Food,0.819,0.58,0.596,114,3
5493,Delhi,budget,121.72,4.9,North Indian,0.297,0.932,0.556,147,3
5494,Chennai,budget,80.0,5.2,South Indian,0.388,0.921,0.708,156,3
5495,Pune,premium,704.84,2.233,Fast Food,0.457,0.029,0.642,67,3
5496,Hyderabad,budget,173.97,6.567,Desserts,0.116,0.686,0.246,197,3
5497,Bengaluru,premium,668.98,3.033,North Indian,0.188,0.224,0.374,91,3
5498,Mumbai,budget,149.55,2.967,Chinese,0.573,0.752,0.549,89,3
5499,Chennai,budget,170.92,0.1,North Indian,0.644,0.943,0.027,2,0
5500,Pune,budget,220.56,6.6,Fast Food,0.083,0.811,0.528,198,3
5501,Hyderabad,budget,129.01,2.7,Biryani,0.852,0.667,0.608,81,3
5502,Pune,mid,232.84,1.267,South Indian,0.346,0.434,0.601,38,2
5503,Mumbai,budget,145.48,5.667,Chinese,0.249,0.839,0.667,170,3
5504,Hyderabad,mid,538.36,6.367,Biryani,0.102,0.436,0.546,191,3
5505,Chennai,premium,467.82,0.1,Biryani,0.107,0.242,0.215,1,0
5506,Bengaluru,budget,182.51,3.967,South Indian,0.339,1.0,0.411,119,3
5507,Pune,budget,207.9,0.1,North Indian,0.101,0.77,0.225,1,0
5508,Mumbai,budget,80.0,4.467,Fast Food,0.596,0.795,0.322,134,3
5509,Pune,mid,391.02,3.0,Other,0.371,0.315,0.647,90,3
5510,Mumbai,mid,410.34,0.1,North Indian,0.308,0.402,0.021,3,0
5511,Mumbai,budget,136.63,0.8,Fast Food,0.46,0.704,0.54,24,2
5512,Chennai,mid,285.36,6.533,Biryani,0.167,0.36,0.393,196,3
5513,Pune,mid,290.93,3.5,South Indian,0.591,0.427,0.316,105,3
5514,Bengaluru,budget,133.57,0.433,Chinese,0.495,0.771,0.74,13,1
5515,Delhi,budget,134.9,2.333,Biryani,0.137,0.803,0.63,70,3
5516,Hyderabad,premium,601.84,2.833,Fast Food,0.133,0.19,0.484,85,3
5517,Delhi,budget,132.78,6.6,North Indian,0.391,0.825,0.315,198,3
5518,Delhi,budget,209.54,5.833,South Indian,0.127,0.726,0.642,175,3
5519,Mumbai,budget,89.28,2.133,Chinese,0.193,0.995,0.378,64,3
5520,Hyderabad,mid,175.09,1.233,Chinese,0.718,0.646,0.609,37,2
5521,Mumbai,budget,210.34,0.433,Fast Food,0.354,0.671,0.446,13,1
5522,Chennai,budget,140.4,0.1,Biryani,0.406,0.91,0.167,1,0
5523,Delhi,budget,130.59,3.033,Chinese,0.469,0.75,0.735,91,3
5524,Pune,mid,338.88,3.567,Chinese,0.349,0.617,0.983,107,3
5525,Chennai,budget,160.46,1.933,South Indian,0.355,0.92,0.748,58,3
5526,Bengaluru,premium,595.19,5.4,North Indian,0.57,0.054,0.473,162,3
5527,Bengaluru,budget,175.3,3.5,Chinese,0.716,0.62,0.542,105,3
5528,Delhi,budget,101.89,6.133,Chinese,0.14,0.858,0.63,184,3
5529,Mumbai,premium,639.63,1.7,Chinese,0.684,0.065,0.992,51,3
5530,Mumbai,premium,257.06,0.1,Chinese,0.656,0.353,0.286,3,0
5531,Hyderabad,budget,208.61,0.1,Chinese,0.284,0.821,0.041,2,0
5532,Pune,premium,664.78,4.667,Fast Food,0.593,0.217,0.684,140,3
5533,Chennai,mid,417.01,2.067,Biryani,0.456,0.579,0.505,62,3
5534,Pune,budget,173.83,3.7,Other,0.296,0.694,0.518,111,3
5535,Chennai,premium,809.96,3.467,South Indian,0.353,0.337,0.827,104,3
5536,Bengaluru,mid,349.22,0.1,South Indian,0.556,0.624,0.071,2,0
5537,Pune,budget,169.41,4.3,Desserts,0.206,0.809,0.787,129,3
5538,Delhi,mid,253.87,1.467,Biryani,0.148,0.643,0.656,44,2
5539,Delhi,budget,91.44,0.9,Chinese,0.639,0.738,0.205,27,2
5540,Chennai,budget,144.94,1.933,South Indian,0.46,0.894,0.616,58,3
5541,Mumbai,premium,564.04,0.967,Fast Food,0.467,0.262,0.953,29,2
5542,Chennai,mid,492.55,0.1,Chinese,0.408,0.494,0.258,2,0
5543,Delhi,mid,387.51,3.467,Chinese,0.734,0.485,0.669,104,3
5544,Chennai,mid,278.35,0.167,Chinese,0.658,0.308,0.732,5,1
5545,Chennai,mid,322.85,5.5,South Indian,0.735,0.452,0.364,165,3
5546,Mumbai,budget,156.65,4.8,Fast Food,0.889,0.912,0.587,144,3
5547,Delhi,premium,686.4,3.167,North Indian,0.309,0.384,0.661,95,3
5548,Pune,mid,377.17,1.2,Chinese,0.238,0.584,0.249,36,2
5549,Pune,mid,356.87,1.2,Biryani,0.372,0.679,0.883,36,2
5550,Hyderabad,mid,210.93,6.2,Biryani,0.465,0.606,0.538,186,3
5551,Bengaluru,budget,80.0,1.7,Chinese,0.477,0.755,0.582,51,3
5552,Hyderabad,budget,131.32,5.733,Biryani,0.251,0.994,0.825,172,3
5553,Chennai,budget,178.02,4.467,South Indian,0.452,0.747,0.663,134,3
5554,Mumbai,budget,131.88,4.2,North Indian,0.318,0.721,0.631,126,3
5555,Delhi,mid,473.66,5.567,Fast Food,0.608,0.367,0.449,167,3
5556,Mumbai,premium,690.62,5.933,Other,0.146,0.249,0.532,178,3
5557,Hyderabad,budget,217.86,1.9,Biryani,0.114,0.945,0.88,57,3
5558,Mumbai,budget,207.6,6.567,North Indian,0.447,0.695,0.394,197,3
5559,Pune,mid,455.13,0.1,North Indian,0.499,0.548,0.164,1,0
5560,Bengaluru,budget,89.82,0.1,Chinese,0.114,0.69,0.176,2,0
5561,Pune,premium,703.43,2.667,North Indian,0.082,0.214,0.611,80,3
5562,Pune,budget,211.14,4.233,Desserts,0.4,0.611,0.75,127,3
5563,Delhi,budget,163.62,5.567,Biryani,0.265,0.609,0.68,167,3
5564,Chennai,budget,177.72,3.067,North Indian,0.164,0.881,0.568,92,3
5565,Mumbai,premium,422.42,0.667,North Indian,0.519,0.359,0.171,20,2
5566,Pune,budget,245.94,5.433,Fast Food,0.27,0.601,0.639,163,3
5567,Chennai,mid,270.86,0.1,Chinese,0.801,0.515,0.006,1,0
5568,Chennai,budget,80.0,4.733,Biryani,0.627,0.787,0.526,142,3
5569,Hyderabad,budget,132.44,3.0,Chinese,0.557,0.748,0.811,90,3
5570,Mumbai,premium,210.5,3.233,South Indian,0.584,0.186,0.828,97,3
5571,Delhi,budget,95.74,1.867,Desserts,0.464,0.633,0.707,56,3
5572,Chennai,budget,277.93,3.4,South Indian,0.618,0.938,0.199,102,3
5573,Delhi,mid,312.0,1.367,South Indian,0.258,0.607,0.59,41,2
5574,Hyderabad,premium,414.44,0.1,Biryani,0.719,0.347,0.073,2,0
5575,Chennai,budget,151.26,0.1,Biryani,0.465,0.932,0.179,2,0
5576,Pune,budget,105.11,5.267,Chinese,0.31,0.948,0.88,158,3
5577,Mumbai,premium,872.9,3.5,Chinese,0.186,0.246,0.365,105,3
5578,Hyderabad,mid,261.05,5.867,Biryani,0.495,0.689,0.745,176,3
5579,Mumbai,premium,754.15,1.933,Chinese,0.57,0.056,0.236,58,3
5580,Delhi,mid,235.29,0.267,North Indian,0.482,0.534,0.886,8,1
5581,Pune,mid,609.9,2.167,Fast Food,0.584,0.309,0.452,65,3
5582,Chennai,budget,175.18,0.867,South Indian,0.217,0.762,0.13,26,2
5583,Chennai,budget,142.72,3.567,Biryani,0.678,0.884,0.844,107,3
5584,Chennai,mid,320.7,6.6,South Indian,0.18,0.495,0.815,198,3
5585,Mumbai,mid,294.64,3.333,North Indian,0.615,0.665,0.298,100,3
5586,Hyderabad,premium,547.82,1.3,North Indian,0.638,0.026,0.735,39,2
5587,Delhi,mid,271.16,3.933,North Indian,0.366,0.438,0.638,118,3
5588,Mumbai,budget,233.92,4.933,Fast Food,0.375,0.789,0.138,148,3
5589,Pune,mid,294.74,5.8,Biryani,0.26,0.514,0.569,174,3
5590,Bengaluru,mid,137.06,3.267,Biryani,0.521,0.48,0.646,98,3
5591,Delhi,budget,91.7,2.9,Fast Food,0.206,0.981,0.756,87,3
5592,Pune,mid,442.77,3.533,Fast Food,0.446,0.458,0.774,106,3
5593,Chennai,mid,324.77,1.533,Biryani,0.315,0.68,0.592,46,2
5594,Delhi,budget,143.3,0.867,Chinese,0.427,0.873,0.438,26,2
5595,Chennai,mid,466.98,5.167,South Indian,0.669,0.513,0.915,155,3
5596,Chennai,mid,272.28,1.033,South Indian,0.604,0.472,0.843,31,2
5597,Delhi,premium,826.48,4.633,Desserts,0.251,0.336,0.664,139,3
5598,Delhi,budget,116.61,3.9,North Indian,0.224,0.828,0.606,117,3
5599,Delhi,mid,407.59,0.1,North Indian,0.295,0.583,0.005,2,0
5600,Delhi,mid,310.89,2.6,North Indian,0.542,0.485,0.597,78,3
5601,Delhi,mid,325.85,6.533,North Indian,0.605,0.367,0.53,196,3
5602,Bengaluru,budget,191.01,5.333,South Indian,0.463,0.837,0.427,160,3
5603,Delhi,premium,849.6,1.2,Chinese,0.311,0.24,0.579,36,2
5604,Mumbai,premium,666.91,0.1,Fast Food,0.578,0.221,0.125,1,0
5605,Chennai,mid,302.84,1.0,Fast Food,0.126,0.307,0.933,30,2
5606,Bengaluru,mid,509.91,0.1,Fast Food,0.953,0.657,0.022,3,0
5607,Mumbai,budget,179.47,2.933,Biryani,0.427,0.99,0.883,88,3
5608,Chennai,mid,310.89,2.8,Biryani,0.46,0.567,0.358,84,3
5609,Delhi,budget,117.35,0.1,North Indian,0.875,0.747,0.081,1,0
5610,Bengaluru,mid,452.49,3.3,Biryani,0.319,0.691,0.749,99,3
5611,Pune,budget,155.77,0.967,Fast Food,0.11,0.974,0.946,29,2
5612,Delhi,mid,333.64,1.167,Biryani,0.396,0.648,0.453,35,2
5613,Delhi,budget,155.75,4.933,North Indian,0.541,0.83,0.693,148,3
5614,Chennai,mid,383.78,4.667,Biryani,0.347,0.625,0.662,140,3
5615,Mumbai,mid,344.33,2.7,Chinese,0.256,0.476,0.362,81,3
5616,Hyderabad,budget,210.18,3.067,Biryani,0.21,0.75,0.668,92,3
5617,Chennai,budget,212.97,2.633,North Indian,0.44,0.928,0.415,79,3
5618,Bengaluru,premium,806.38,5.733,Biryani,0.215,0.049,0.74,172,3
5619,Mumbai,mid,487.47,0.6,Desserts,0.737,0.467,0.545,18,2
5620,Chennai,budget,150.42,0.1,Chinese,0.291,0.889,0.157,3,0
5621,Chennai,budget,184.52,2.167,Chinese,0.47,0.811,0.78,65,3
5622,Bengaluru,budget,200.22,1.267,Biryani,0.237,0.718,0.967,38,2
5623,Mumbai,mid,451.9,1.167,South Indian,0.284,0.48,0.319,35,2
5624,Hyderabad,mid,441.6,2.833,Chinese,0.552,0.449,0.673,85,3
5625,Chennai,budget,181.56,1.1,South Indian,0.553,0.67,0.571,33,2
5626,Mumbai,mid,545.71,0.1,Other,0.466,0.44,0.29,3,0
5627,Bengaluru,mid,296.03,2.267,Chinese,0.298,0.381,0.431,68,3
5628,Bengaluru,mid,334.48,5.733,South Indian,0.353,0.427,0.446,172,3
5629,Bengaluru,budget,139.27,1.1,North Indian,0.298,0.748,0.361,33,2
5630,Delhi,budget,131.6,2.433,South Indian,0.322,0.704,0.553,73,3
5631,Hyderabad,budget,80.0,0.1,North Indian,0.38,0.782,0.153,3,0
5632,Pune,budget,218.74,4.5,North Indian,0.326,0.803,0.692,135,3
5633,Mumbai,budget,98.7,2.067,Chinese,0.561,0.769,0.286,62,3
5634,Mumbai,budget,158.49,1.267,Biryani,0.21,0.964,0.516,38,2
5635,Bengaluru,budget,80.0,2.8,Fast Food,0.112,0.993,0.434,84,3
5636,Chennai,mid,412.07,6.033,South Indian,0.502,0.429,0.384,181,3
5637,Mumbai,budget,110.73,0.1,South Indian,0.809,0.949,0.274,3,0
5638,Chennai,mid,236.4,3.9,North Indian,0.182,0.378,0.653,117,3
5639,Chennai,budget,159.72,6.633,South Indian,0.438,0.783,0.633,199,3
5640,Delhi,mid,279.93,5.133,North Indian,0.443,0.583,0.704,154,3
5641,Delhi,budget,121.29,5.133,Chinese,0.433,0.892,0.43,154,3
5642,Delhi,mid,367.18,2.733,Fast Food,0.49,0.349,0.688,82,3
5643,Chennai,mid,430.0,3.367,Desserts,0.268,0.43,0.884,101,3
5644,Mumbai,budget,109.08,6.267,Other,0.647,0.621,0.834,188,3
5645,Bengaluru,mid,250.88,6.167,Fast Food,0.272,0.467,0.721,185,3
5646,Delhi,budget,151.17,4.833,Chinese,0.097,0.86,0.488,145,3
5647,Bengaluru,mid,403.93,0.1,South Indian,0.371,0.448,0.284,1,0
5648,Pune,budget,223.14,1.133,Chinese,0.541,0.933,0.732,34,2
5649,Mumbai,budget,96.43,3.133,Fast Food,0.431,0.792,0.602,94,3
5650,Mumbai,budget,134.1,0.1,South Indian,0.162,0.743,0.292,3,0
5651,Bengaluru,premium,935.16,4.2,Other,0.505,0.064,0.611,126,3
5652,Bengaluru,budget,248.65,1.9,South Indian,0.693,0.693,0.601,57,3
5653,Pune,mid,250.69,5.233,Fast Food,0.628,0.346,0.552,157,3
5654,Delhi,budget,113.06,5.567,Fast Food,0.059,0.923,0.74,167,3
5655,Hyderabad,budget,169.06,0.1,South Indian,0.497,0.68,0.054,2,0
5656,Chennai,budget,121.11,5.233,South Indian,0.369,0.682,0.67,157,3
5657,Chennai,premium,548.15,1.133,Biryani,0.23,0.103,0.318,34,2
5658,Bengaluru,mid,374.45,3.367,South Indian,0.323,0.467,0.904,101,3
5659,Pune,budget,227.47,5.867,Fast Food,0.232,0.612,0.521,176,3
5660,Bengaluru,mid,219.05,2.1,Other,0.65,0.649,0.769,63,3
5661,Bengaluru,budget,224.92,4.6,North Indian,0.323,0.807,0.572,138,3
5662,Mumbai,budget,121.26,5.7,North Indian,0.555,0.946,0.642,171,3
5663,Pune,mid,384.58,3.333,Biryani,0.5,0.368,0.487,100,3
5664,Pune,budget,229.54,0.1,North Indian,0.06,0.72,0.188,2,0
5665,Delhi,budget,166.27,4.3,North Indian,0.275,0.758,0.798,129,3
5666,Hyderabad,mid,320.25,3.433,Desserts,0.75,0.571,0.735,103,3
5667,Pune,budget,185.91,0.933,South Indian,0.058,0.797,0.544,28,2
5668,Mumbai,premium,665.37,4.8,Chinese,0.245,0.257,0.723,144,3
5669,Chennai,mid,402.14,2.167,North Indian,0.542,0.527,0.656,65,3
5670,Chennai,premium,659.06,2.0,Biryani,0.45,0.085,0.652,60,3
5671,Hyderabad,mid,436.12,6.133,Fast Food,0.398,0.442,0.903,184,3
5672,Chennai,premium,421.15,2.433,Biryani,0.476,0.117,0.418,73,3
